--------------------
"Run name","me14div_DCLab2014_run1_VisClusterAvgRelevance.txt"
--------------------
"Average P@20 = ",.7602
"Average CR@20 = ",.4107
"Average F1@20 = ",.5259
--------------------
"Query Id ","Location name",P@5,P@10,P@20,P@30,P@40,P@50,CR@5,CR@10,CR@20,CR@30,CR@40,CR@50,F1@5,F1@10,F1@20,F1@30,F1@40,F1@50
89,"jantar_mantar_jaipur",1.0,1.0,.9,.9333,.95,.96,.2,.32,.52,.68,.72,.8,.3333,.4848,.6592,.7868,.8192,.8727
90,"lake_titicaca_peru",1.0,1.0,.8,.8333,.85,.8,.1667,.3333,.5417,.5833,.7083,.7917,.2857,.5,.646,.6863,.7727,.7958
91,"the_great_wall_of_china",.6,.6,.75,.8,.825,.82,.08,.2,.4,.48,.6,.72,.1412,.3,.5217,.6,.6947,.7668
92,"grande_arche_paris",1.0,.8,.8,.8333,.875,.7,.12,.24,.4,.56,.64,.64,.2143,.3692,.5333,.6699,.7393,.6687
93,"el_angel_mexico",.6,.7,.75,.7,.525,.42,.1429,.2857,.5238,.5714,.5714,.5714,.2308,.4058,.6168,.6292,.5472,.4841
94,"bibliotheque_nationale_de_france",1.0,1.0,.95,.9333,.95,.96,.2,.32,.48,.6,.64,.64,.3333,.4848,.6378,.7304,.7648,.768
95,"kronborg_castle",.4,.4,.45,.5667,.5,.5,.0833,.1667,.2917,.3333,.375,.5417,.1379,.2353,.3539,.4198,.4286,.52
96,"ajanta_caves",.8,.9,.85,.8667,.9,.92,.1818,.4091,.5455,.6818,.7273,.7727,.2963,.5625,.6645,.7632,.8045,.84
97,"atomium",.6,.7,.75,.6333,.625,.7,.0952,.2381,.381,.381,.4762,.5714,.1644,.3553,.5053,.4757,.5405,.6292
98,"ellora_caves",1.0,.9,.95,.9667,.975,.94,.1364,.2727,.4091,.4091,.5909,.6818,.24,.4186,.5719,.5749,.7358,.7904
