--------------------
"Run name","me14div_DCLab2014_run3_VisTextClusterAvgRelevance.txt"
--------------------
"Average P@20 = ",.7756
"Average CR@20 = ",.4127
"Average F1@20 = ",.5305
--------------------
"Query Id ","Location name",P@5,P@10,P@20,P@30,P@40,P@50,CR@5,CR@10,CR@20,CR@30,CR@40,CR@50,F1@5,F1@10,F1@20,F1@30,F1@40,F1@50
88,"hermitage_museum_saint_petersburg",1.0,1.0,.95,.8667,.85,.86,.12,.24,.44,.48,.6,.68,.2143,.3871,.6014,.6178,.7034,.7595
89,"jantar_mantar_jaipur",1.0,.9,.95,.9667,.875,.86,.2,.32,.52,.64,.68,.76,.3333,.4721,.6721,.7701,.7653,.8069
90,"lake_titicaca_peru",1.0,.9,.9,.7333,.625,.64,.1667,.3333,.5,.625,.6667,.7083,.2857,.4865,.6429,.6748,.6452,.6724
91,"the_great_wall_of_china",.8,.7,.7,.7,.75,.74,.12,.16,.32,.48,.6,.6,.2087,.2605,.4392,.5695,.6667,.6627
92,"grande_arche_paris",.8,.9,.6,.5333,.55,.6,.12,.24,.28,.44,.52,.6,.2087,.3789,.3818,.4822,.5346,.6
93,"el_angel_mexico",.8,.8,.65,.5667,.425,.36,.1905,.3333,.4286,.4762,.4762,.4762,.3077,.4706,.5166,.5175,.4491,.41
94,"bibliotheque_nationale_de_france",1.0,.9,.95,.9333,.95,.92,.2,.32,.4,.52,.72,.8,.3333,.4721,.563,.6679,.8192,.8558
95,"kronborg_castle",.2,.6,.6,.7333,.7,.7,.0417,.125,.2917,.4167,.5,.5833,.069,.2069,.3925,.5314,.5833,.6364
96,"ajanta_caves",1.0,.7,.85,.8667,.85,.78,.2273,.3182,.5909,.6818,.6818,.6818,.3704,.4375,.6972,.7632,.7567,.7276
97,"atomium",.6,.5,.7,.7,.75,.68,.0952,.1429,.4286,.5714,.7143,.7143,.1644,.2222,.5316,.6292,.7317,.6967
98,"ellora_caves",1.0,1.0,.95,.9667,.95,.88,.0909,.2273,.4091,.5455,.6818,.6818,.1667,.3704,.5719,.6974,.7939,.7683
99,"potala_palace",.6,.8,.75,.7667,.725,.64,.1667,.3333,.6111,.7222,.7222,.7222,.2609,.4706,.6735,.7438,.7236,.6786
100,"jokhang",.2,.6,.8,.8667,.825,.84,.04,.2,.32,.52,.6,.64,.0667,.3,.4571,.65,.6947,.7265
101,"rila_monastery",1.0,.8,.75,.8333,.85,.84,.2,.24,.32,.36,.4,.44,.3333,.3692,.4486,.5028,.544,.5775
102,"louvre_pyramid",1.0,1.0,1.0,1.0,.975,.92,.2778,.3889,.6111,.7222,.8889,.8889,.4348,.56,.7586,.8387,.93,.9042
103,"brooklyn_bridge",1.0,1.0,.85,.8667,.875,.8,.1429,.2381,.4286,.619,.619,.6667,.25,.3846,.5698,.7222,.7251,.7273
104,"tower_of_london",.8,.8,.8,.8667,.75,.74,.1739,.3478,.5217,.5217,.5652,.6087,.2857,.4848,.6316,.6514,.6446,.668
105,"british_museum_london",1.0,1.0,1.0,1.0,1.0,1.0,.15,.3,.4,.45,.55,.55,.2609,.4615,.5714,.6207,.7097,.7097
106,"buckingham_palace",.6,.6,.6,.4333,.475,.46,.15,.25,.35,.35,.4,.45,.24,.3529,.4421,.3872,.4343,.4549
107,"charles_bridge_prague",.4,.7,.7,.6333,.725,.64,.0417,.1667,.4167,.5,.625,.625,.0755,.2692,.5224,.5588,.6713,.6324
108,"champs_elysees_paris",1.0,.6,.4,.4333,.4,.44,.2,.2,.2667,.3333,.4667,.4667,.3333,.3,.32,.3768,.4308,.4529
109,"chrysler_building",1.0,1.0,1.0,.9667,.95,.9,.3571,.5,.6429,.8571,.9286,.9286,.5263,.6667,.7826,.9086,.9392,.9141
110,"moma_new_york",1.0,1.0,.8,.8667,.875,.86,.1579,.2632,.2632,.4737,.4737,.5789,.2727,.4167,.396,.6126,.6146,.692
111,"grand_central_terminal",.6,.6,.8,.8667,.85,.88,.1429,.2857,.4286,.5238,.619,.8095,.2308,.3871,.5581,.653,.7164,.8433
112,"houses_of_parliament",1.0,.7,.85,.6667,.675,.68,.1739,.2609,.4783,.4783,.5652,.6087,.2963,.3801,.6121,.557,.6152,.6424
113,"alexanderplatz_berlin",1.0,.8,.7,.6333,.6,.6,.16,.24,.36,.4,.48,.52,.2759,.3692,.4755,.4903,.5333,.5571
114,"centre_pompidou",.2,.3,.5,.5333,.6,.58,.0556,.1111,.3333,.3889,.5,.5,.087,.1622,.4,.4498,.5455,.537
115,"sydney_harbour_bridge",.2,.2,.5,.6,.7,.76,.0625,.125,.3125,.5,.5625,.625,.0952,.1538,.3846,.5455,.6238,.6859
116,"pier_39",1.0,.8,.8,.8333,.775,.7,.1905,.3333,.4762,.6667,.7143,.7619,.32,.4706,.597,.7407,.7434,.7296
117,"coit_tower",1.0,1.0,.75,.6667,.675,.66,.2667,.4667,.5333,.6,.6667,.8,.4211,.6364,.6234,.6316,.6708,.7233
118,"st_paul_s_cathedral_london",.8,.6,.75,.8333,.8,.74,.1765,.1765,.2941,.4706,.4706,.6471,.2892,.2727,.4225,.6015,.5926,.6904
119,"cloud_gate",1.0,.7,.75,.5667,.65,.66,.3333,.3333,.75,.75,.8333,.9167,.5,.4516,.75,.6456,.7303,.7674
120,"musee_d_orsay",1.0,1.0,1.0,1.0,1.0,1.0,.2381,.2857,.4762,.5714,.619,.619,.3846,.4444,.6452,.7273,.7647,.7647
121,"pike_place_market",.4,.7,.8,.8,.725,.72,.0952,.2381,.3333,.381,.4762,.5714,.1538,.3553,.4706,.5161,.5748,.6372
122,"royal_palace_madrid",1.0,.7,.75,.8,.75,.74,.1818,.2273,.4091,.5455,.6364,.6818,.3077,.3431,.5294,.6486,.6885,.7097
123,"sony_center_berlin",1.0,1.0,.7,.7333,.7,.74,.2381,.3333,.381,.4762,.5714,.5714,.3846,.5,.4934,.5774,.6292,.6449
124,"red_square_moscow",.8,.8,.8,.7667,.7,.72,.1905,.3333,.381,.5238,.619,.7143,.3077,.4706,.5161,.6224,.657,.7171
125,"prague_castle",.8,.7,.65,.6,.575,.62,.16,.24,.32,.44,.48,.64,.2667,.3574,.4289,.5077,.5232,.6298
126,"musee_du_louvre",1.0,1.0,1.0,1.0,1.0,1.0,.16,.24,.44,.56,.64,.72,.2759,.3871,.6111,.7179,.7805,.8372
127,"millennium_bridge_london",1.0,1.0,1.0,.9667,.9,.88,.12,.2,.44,.48,.52,.6,.2143,.3333,.6111,.6415,.6592,.7135
128,"casa_mila",.8,.8,.9,.9333,.95,.96,.12,.24,.4,.56,.72,.8,.2087,.3692,.5538,.7,.8192,.8727
129,"national_gallery_london",.6,.7,.6,.4667,.45,.4,.0909,.2727,.3182,.4091,.5,.5909,.1579,.3925,.4158,.436,.4737,.4771
130,"national_mall",.6,.7,.7,.7667,.775,.72,.12,.24,.36,.48,.52,.68,.2,.3574,.4755,.5904,.6224,.6994
131,"london_city_hall",.4,.7,.6,.6333,.625,.7,.1,.35,.5,.55,.65,.8,.16,.4667,.5455,.5887,.6373,.7467
132,"holocaust_memorial",.2,.3,.2,.1333,.125,.18,.0625,.125,.1875,.1875,.1875,.25,.0952,.1765,.1935,.1558,.15,.2093
133,"columbus_circle",.8,.8,.75,.7333,.65,.62,.16,.28,.44,.52,.56,.68,.2667,.4148,.5546,.6085,.6017,.6486
134,"siegessaeule",.4,.6,.7,.7667,.7,.6,.08,.24,.44,.68,.8,.8,.1333,.3429,.5404,.7207,.7467,.6857
