--------------------
"Run name","me14div_DCLab2014_run5_VisTextClusterMixedRelevance.txt"
--------------------
"Average P@20 = ",.7431
"Average CR@20 = ",.3682
"Average F1@20 = ",.4866
--------------------
"Query Id ","Location name",P@5,P@10,P@20,P@30,P@40,P@50,CR@5,CR@10,CR@20,CR@30,CR@40,CR@50,F1@5,F1@10,F1@20,F1@30,F1@40,F1@50
71,"schonbrunn_palace",1.0,1.0,1.0,.9333,.8,.8,.16,.32,.44,.56,.6,.72,.2759,.4848,.6111,.7,.6857,.7579
72,"seville_cathedral",1.0,1.0,1.0,1.0,.975,.98,.16,.32,.52,.56,.6,.68,.2759,.4848,.6842,.7179,.7429,.8029
73,"spanish_steps",.8,.8,.55,.5667,.6,.64,.1818,.3636,.4091,.5909,.5909,.8182,.2963,.5,.4692,.5785,.5954,.7182
74,"st__basil_cathedral",.0,.1,.45,.5667,.625,.62,.0,.04,.24,.36,.52,.56,.0,.0571,.313,.4403,.5677,.5885
75,"statue_of_liberty",.8,.5,.6,.5667,.65,.6,.16,.2,.44,.44,.48,.56,.2667,.2857,.5077,.4954,.5522,.5793
76,"stonehenge",.6,.7,.5,.5333,.525,.5,.0526,.2105,.2632,.3684,.4737,.5789,.0968,.3237,.3448,.4358,.498,.5366
77,"summer_palace_beijing",1.0,1.0,1.0,1.0,1.0,1.0,.16,.28,.52,.6,.68,.72,.2759,.4375,.6842,.75,.8095,.8372
78,"sydney_opera_house",1.0,.9,.9,.8667,.825,.8,.08,.16,.28,.4,.56,.56,.1481,.2717,.4271,.5474,.6671,.6588
79,"teotihuacan",1.0,.9,.9,.9333,.9,.86,.08,.16,.32,.52,.64,.68,.1481,.2717,.4721,.6679,.7481,.7595
80,"terracotta_army",.8,.9,.85,.7667,.7,.62,.15,.3,.5,.75,.75,.8,.2526,.45,.6296,.7582,.7241,.6986
81,"the_blue_mosque",.6,.3,.45,.6,.675,.64,.08,.08,.2,.4,.48,.6,.1412,.1263,.2769,.48,.561,.6194
82,"the_henry_ford",1.0,1.0,.8,.8,.65,.62,.12,.2,.28,.4,.48,.6,.2143,.3333,.4148,.5333,.5522,.6098
83,"taj_mahal",1.0,1.0,.95,.9,.875,.84,.2,.32,.52,.6,.72,.8,.3333,.4848,.6721,.72,.79,.8195
84,"tour_montparnasse",.4,.6,.4,.3,.25,.3,.1,.15,.2,.2,.25,.3,.16,.24,.2667,.24,.25,.3
85,"tower_bridge_london",1.0,.8,.8,.8333,.7,.64,.12,.2,.36,.52,.56,.68,.2143,.32,.4966,.6404,.6222,.6594
86,"trafalgar_square",.4,.4,.45,.5333,.55,.52,.0909,.1364,.2273,.3636,.4091,.4545,.1481,.2034,.302,.4324,.4692,.4851
87,"leaning_tower_of_pisa",.8,.8,.85,.8667,.85,.72,.12,.12,.36,.48,.52,.52,.2087,.2087,.5058,.6178,.6453,.6039
88,"hermitage_museum_saint_petersburg",1.0,1.0,.95,.9667,.95,.92,.16,.2,.36,.52,.56,.68,.2759,.3333,.5221,.6762,.7046,.782
89,"jantar_mantar_jaipur",1.0,1.0,.95,.9667,.925,.88,.16,.36,.44,.64,.76,.8,.2759,.5294,.6014,.7701,.8344,.8381
90,"lake_titicaca_peru",1.0,1.0,.95,.7333,.675,.66,.1667,.2917,.4583,.5417,.5833,.7083,.2857,.4516,.6183,.6231,.6258,.6833
