--------------------
"Run name","me14div_DCLab2014_run4_VisTextClusterCredRelevance.txt"
--------------------
"Average P@20 = ",.7415
"Average CR@20 = ",.3651
"Average F1@20 = ",.4819
--------------------
"Query Id ","Location name",P@5,P@10,P@20,P@30,P@40,P@50,CR@5,CR@10,CR@20,CR@30,CR@40,CR@50,F1@5,F1@10,F1@20,F1@30,F1@40,F1@50
71,"schonbrunn_palace",1.0,1.0,1.0,.9667,.975,.94,.16,.32,.4,.52,.72,.76,.2759,.4848,.5714,.6762,.8283,.8405
72,"seville_cathedral",1.0,1.0,1.0,1.0,1.0,1.0,.16,.2,.36,.6,.68,.76,.2759,.3333,.5294,.75,.8095,.8636
73,"spanish_steps",.4,.6,.5,.5,.5,.52,.0909,.1818,.2727,.4545,.5455,.6818,.1481,.2791,.3529,.4762,.5217,.59
74,"st__basil_cathedral",1.0,1.0,.55,.4667,.525,.58,.2,.32,.32,.4,.6,.68,.3333,.4848,.4046,.4308,.56,.626
75,"statue_of_liberty",1.0,.8,.55,.5333,.6,.62,.2,.32,.4,.48,.64,.76,.3333,.4571,.4632,.5053,.6194,.6829
76,"stonehenge",.4,.5,.5,.6333,.575,.58,.0526,.1053,.3158,.5263,.5263,.5789,.093,.1739,.3871,.5749,.5496,.5795
77,"summer_palace_beijing",.8,.9,.9,.9,.9,.84,.16,.28,.4,.56,.6,.64,.2667,.4271,.5538,.6904,.72,.7265
78,"sydney_opera_house",.2,.3,.6,.7333,.8,.82,.04,.12,.36,.4,.52,.64,.0667,.1714,.45,.5176,.6303,.7189
79,"teotihuacan",1.0,1.0,1.0,.8667,.9,.9,.2,.36,.56,.56,.6,.72,.3333,.5294,.7179,.6804,.72,.8
80,"terracotta_army",.8,.7,.8,.8,.775,.72,.2,.3,.55,.7,.8,.85,.32,.42,.6519,.7467,.7873,.7796
81,"the_blue_mosque",1.0,.7,.45,.6,.675,.74,.16,.16,.2,.32,.48,.56,.2759,.2605,.2769,.4174,.561,.6375
82,"the_henry_ford",.8,.6,.8,.8667,.875,.9,.16,.2,.4,.48,.56,.76,.2667,.3,.5333,.6178,.6829,.8241
83,"taj_mahal",1.0,1.0,1.0,.9667,.9,.88,.16,.32,.56,.68,.68,.76,.2759,.4848,.7179,.7984,.7747,.8156
84,"tour_montparnasse",.0,.0,.15,.2333,.25,.32,.0,.0,.15,.25,.3,.5,.0,.0,.15,.2414,.2727,.3902
85,"tower_bridge_london",1.0,1.0,.95,.8667,.825,.76,.16,.28,.44,.56,.64,.68,.2759,.4375,.6014,.6804,.7208,.7178
86,"trafalgar_square",1.0,.9,.75,.6667,.6,.64,.1364,.2273,.3636,.4091,.4091,.5455,.24,.3629,.4898,.507,.4865,.589
87,"leaning_tower_of_pisa",.6,.8,.85,.7333,.8,.78,.12,.24,.36,.44,.56,.68,.2,.3692,.5058,.55,.6588,.7266
88,"hermitage_museum_saint_petersburg",1.0,1.0,.95,.9333,.95,.9,.08,.2,.36,.4,.48,.56,.1481,.3333,.5221,.56,.6378,.6904
89,"jantar_mantar_jaipur",1.0,.9,.95,.9667,.975,.92,.16,.24,.52,.64,.8,.84,.2759,.3789,.6721,.7701,.8789,.8782
90,"lake_titicaca_peru",.4,.7,.55,.5333,.525,.56,.0417,.2083,.2917,.375,.5,.5417,.0755,.3211,.3812,.4404,.5122,.5507
91,"the_great_wall_of_china",.2,.5,.7,.7,.75,.8,.04,.16,.32,.44,.56,.64,.0667,.2424,.4392,.5404,.6412,.7111
92,"grande_arche_paris",1.0,.9,.8,.8,.8,.72,.16,.16,.28,.44,.56,.6,.2759,.2717,.4148,.5677,.6588,.6545
93,"el_angel_mexico",.0,.1,.15,.4,.325,.26,.0,.0476,.1429,.381,.4286,.4286,.0,.0645,.1463,.3902,.3697,.3237
94,"bibliotheque_nationale_de_france",1.0,.9,.85,.8333,.8,.7,.12,.2,.36,.48,.56,.64,.2143,.3273,.5058,.6091,.6588,.6687
95,"kronborg_castle",1.0,.9,.9,.9,.9,.88,.1667,.25,.4583,.5,.5833,.625,.2857,.3913,.6074,.6429,.7079,.7309
96,"ajanta_caves",.8,.9,.9,.9333,.95,.94,.1364,.3182,.4545,.6818,.9091,.9091,.233,.4701,.604,.788,.9291,.9243
97,"atomium",.8,.9,.65,.7333,.8,.84,.1905,.2857,.3333,.5238,.5714,.5714,.3077,.4337,.4407,.6111,.6667,.6802
98,"ellora_caves",.8,.9,.9,.9333,.95,.92,.1364,.2273,.4545,.5909,.6818,.7727,.233,.3629,.604,.7237,.7939,.84
99,"potala_palace",1.0,1.0,.75,.7667,.775,.78,.1667,.4444,.5,.5556,.6667,.7778,.2857,.6154,.6,.6443,.7168,.7789
100,"jokhang",.2,.6,.75,.8,.75,.76,.04,.16,.28,.52,.6,.72,.0667,.2526,.4078,.6303,.6667,.7395
101,"rila_monastery",1.0,1.0,.9,.9333,.95,.92,.2,.32,.48,.56,.68,.68,.3333,.4848,.6261,.7,.7926,.782
102,"louvre_pyramid",1.0,1.0,1.0,1.0,.925,.86,.2778,.4444,.6667,.8333,.8889,.9444,.4348,.6154,.8,.9091,.9066,.9002
103,"brooklyn_bridge",1.0,.8,.7,.7667,.825,.84,.1429,.2381,.381,.5714,.619,.6667,.25,.367,.4934,.6548,.7073,.7434
104,"tower_of_london",.0,.1,.05,.1667,.225,.28,.0,.0435,.0435,.087,.2609,.3913,.0,.0606,.0465,.1143,.2416,.3264
105,"british_museum_london",1.0,1.0,1.0,1.0,1.0,.98,.1,.2,.35,.35,.35,.5,.1818,.3333,.5185,.5185,.5185,.6622
106,"buckingham_palace",.4,.7,.75,.6,.55,.56,.1,.2,.35,.45,.6,.75,.16,.3111,.4773,.5143,.5739,.6412
107,"charles_bridge_prague",.6,.8,.7,.6333,.625,.62,.125,.3333,.4167,.5,.625,.6667,.2069,.4706,.5224,.5588,.625,.6425
108,"champs_elysees_paris",.6,.5,.4,.3333,.375,.36,.1333,.2,.4,.5333,.8,.8,.2182,.2857,.4,.4103,.5106,.4966
109,"chrysler_building",1.0,.7,.85,.8333,.825,.82,.2143,.2857,.4286,.6429,.6429,.6429,.3529,.4058,.5698,.7258,.7226,.7207
110,"moma_new_york",1.0,1.0,1.0,.9667,.975,.88,.1579,.2105,.3684,.5263,.5789,.6316,.2727,.3478,.5385,.6816,.7265,.7354
111,"grand_central_terminal",1.0,1.0,.95,.9667,.8,.84,.1429,.2857,.4286,.5238,.5714,.7143,.25,.4444,.5907,.6794,.6667,.7721
112,"houses_of_parliament",1.0,.9,.75,.6,.65,.66,.2174,.2609,.4348,.4783,.6087,.6957,.3571,.4045,.5505,.5323,.6287,.6774
113,"alexanderplatz_berlin",1.0,1.0,.95,.8333,.8,.72,.04,.16,.36,.48,.56,.64,.0769,.2759,.5221,.6091,.6588,.6776
114,"centre_pompidou",.6,.6,.65,.7333,.775,.76,.1667,.1667,.2222,.4444,.5556,.5556,.2609,.2609,.3312,.5535,.6472,.6419
115,"sydney_harbour_bridge",1.0,1.0,1.0,.9667,.9,.92,.1875,.375,.375,.375,.4375,.4375,.3158,.5455,.5455,.5404,.5888,.593
116,"pier_39",.8,.8,.65,.6333,.6,.6,.1429,.2381,.2857,.3333,.4286,.4286,.2424,.367,.3969,.4368,.5,.5
117,"coit_tower",.8,.6,.6,.6667,.6,.62,.1333,.2,.3333,.5333,.5333,.7333,.2286,.3,.4286,.5926,.5647,.6719
118,"st_paul_s_cathedral_london",1.0,.9,.85,.9,.775,.82,.1176,.3529,.5294,.5882,.5882,.5882,.2105,.507,.6525,.7115,.6688,.685
119,"cloud_gate",.8,.9,.85,.9,.825,.8,.1667,.4167,.6667,.8333,.9167,.9167,.2759,.5696,.7473,.8654,.8684,.8544
120,"musee_d_orsay",1.0,1.0,1.0,.9333,.95,.92,.1905,.2857,.5238,.5714,.619,.7143,.32,.4444,.6875,.7089,.7496,.8042
121,"pike_place_market",1.0,1.0,1.0,1.0,.95,.94,.1429,.1905,.4286,.5238,.5714,.6667,.25,.32,.6,.6875,.7136,.7801
122,"royal_palace_madrid",.4,.6,.55,.6667,.7,.7,.0909,.2273,.4091,.5455,.6364,.6818,.1481,.3297,.4692,.6,.6667,.6908
123,"sony_center_berlin",1.0,1.0,.9,.9333,.925,.94,.1429,.2857,.5238,.6667,.7143,.8095,.25,.4444,.6622,.7778,.8061,.8699
124,"red_square_moscow",1.0,1.0,.85,.8,.85,.76,.1905,.2857,.4286,.619,.7619,.7619,.32,.4444,.5698,.698,.8035,.761
125,"prague_castle",.8,.8,.65,.7667,.725,.76,.16,.28,.4,.64,.72,.8,.2667,.4148,.4952,.6976,.7225,.7795
126,"musee_du_louvre",1.0,1.0,1.0,1.0,1.0,1.0,.12,.2,.32,.48,.6,.72,.2143,.3333,.4848,.6486,.75,.8372
127,"millennium_bridge_london",1.0,1.0,.85,.7667,.65,.68,.16,.28,.32,.4,.4,.56,.2759,.4375,.465,.5257,.4952,.6142
128,"casa_mila",1.0,.8,.9,.9333,.95,.96,.2,.28,.52,.68,.8,.8,.3333,.4148,.6592,.7868,.8686,.8727
129,"national_gallery_london",1.0,.8,.4,.4667,.475,.44,.1364,.1364,.1364,.2727,.4091,.5,.24,.233,.2034,.3443,.4396,.4681
130,"national_mall",1.0,1.0,1.0,.9667,.725,.66,.16,.32,.44,.52,.52,.56,.2759,.4848,.6111,.6762,.6056,.6059
131,"london_city_hall",.6,.3,.45,.5667,.5,.52,.1,.1,.15,.35,.4,.5,.1714,.15,.225,.4327,.4444,.5098
132,"holocaust_memorial",.0,.2,.3,.2333,.275,.28,.0,.0625,.1875,.25,.25,.375,.0,.0952,.2308,.2414,.2619,.3206
133,"columbus_circle",1.0,.7,.7,.6333,.575,.56,.2,.24,.44,.48,.52,.64,.3333,.3574,.5404,.5461,.5461,.5973
134,"siegessaeule",.2,.5,.35,.3333,.45,.48,.04,.12,.2,.24,.4,.44,.0667,.1935,.2545,.2791,.4235,.4591
135,"jardin_du_luxembourg",1.0,1.0,1.0,1.0,1.0,1.0,.16,.28,.48,.56,.88,.92,.2759,.4375,.6486,.7179,.9362,.9583
136,"merlion_singapore",.0,.1,.3,.5333,.45,.46,.0,.0455,.2273,.3636,.4091,.5,.0,.0625,.2586,.4324,.4286,.4792
137,"harrods_london",1.0,1.0,.75,.7667,.8,.84,.08,.08,.24,.36,.44,.56,.1481,.1481,.3636,.4899,.5677,.672
138,"metropolitan_museum_of_art_new_york",1.0,1.0,1.0,1.0,1.0,1.0,.16,.28,.4,.48,.6,.68,.2759,.4375,.5714,.6486,.75,.8095
139,"new_york_stock_exchange",.6,.5,.35,.4,.35,.4,.1,.1,.15,.3,.35,.6,.1714,.1667,.21,.3429,.35,.48
140,"stephansdom_vienna",1.0,1.0,.95,.9,.825,.84,.16,.24,.4,.6,.68,.84,.2759,.3871,.563,.72,.7455,.84
141,"hms_belfast",1.0,1.0,1.0,1.0,1.0,.92,.12,.24,.44,.52,.72,.76,.2143,.3871,.6111,.6842,.8372,.8324
142,"leicester_square",1.0,1.0,.9,.8667,.9,.86,.12,.2,.28,.4,.6,.68,.2143,.3333,.4271,.5474,.72,.7595
143,"ciudad_de_las_artes_y_las_ciencias",1.0,1.0,.95,.9333,.925,.9,.2,.36,.48,.64,.68,.76,.3333,.5294,.6378,.7593,.7838,.8241
144,"topkapi_palace",1.0,1.0,.9,.9,.9,.92,.12,.24,.32,.56,.72,.8,.2143,.3871,.4721,.6904,.8,.8558
145,"royal_albert_hall",1.0,.6,.4,.3333,.35,.36,.12,.16,.2,.28,.36,.44,.2143,.2526,.2667,.3043,.3549,.396
146,"st_vitus_cathedral",1.0,1.0,.95,.9667,.975,.94,.16,.32,.48,.6,.68,.76,.2759,.4848,.6378,.7404,.8012,.8405
147,"castello_sforzesco",1.0,1.0,.95,.9333,.95,.94,.16,.28,.4,.52,.64,.76,.2759,.4375,.563,.6679,.7648,.8405
148,"rijksmuseum_amsterdam",1.0,1.0,.95,.9,.925,.94,.12,.16,.44,.52,.6,.68,.2143,.2759,.6014,.6592,.7279,.7891
149,"dam_square",.4,.6,.65,.7333,.7,.66,.04,.12,.32,.44,.52,.6,.0727,.2,.4289,.55,.5967,.6286
150,"rathaus_vienna",1.0,.7,.5,.3333,.425,.44,.12,.16,.24,.24,.48,.52,.2143,.2605,.3243,.2791,.4508,.4767
151,"bath_abbey",1.0,.7,.85,.8,.825,.86,.2,.24,.36,.44,.52,.68,.3333,.3574,.5058,.5677,.6379,.7595
152,"salisbury_cathedral",1.0,1.0,1.0,.9,.925,.94,.16,.28,.4,.48,.52,.6,.2759,.4375,.5714,.6261,.6657,.7325
153,"templo_de_debod",.2,.4,.6,.5667,.575,.46,.0455,.1818,.3182,.4545,.5909,.5909,.0741,.25,.4158,.5045,.5828,.5173
--------------------
"--","Avg.",P@5,P@10,P@20,P@30,P@40,P@50,CR@5,CR@10,CR@20,CR@30,CR@40,CR@50,F1@5,F1@10,F1@20,F1@30,F1@40,F1@50
,,.7593,.7528,.7415,.7401,.7356,.7263,.1266,.2208,.3651,.4802,.5746,.6515,.2154,.3373,.4819,.5747,.6351,.6757
