--------------------
"Run name","me14div_DCLab2014_run2_TextClusterAvgRelevance.txt"
--------------------
"Average P@20 = ",.7809
"Average CR@20 = ",.4065
"Average F1@20 = ",.527
--------------------
"Query Id ","Location name",P@5,P@10,P@20,P@30,P@40,P@50,CR@5,CR@10,CR@20,CR@30,CR@40,CR@50,F1@5,F1@10,F1@20,F1@30,F1@40,F1@50
113,"alexanderplatz_berlin",1.0,.6,.65,.7,.575,.64,.2,.24,.32,.44,.44,.48,.3333,.3429,.4289,.5404,.4985,.5486
114,"centre_pompidou",.2,.4,.4,.5333,.6,.6,.0556,.1667,.3333,.4444,.4444,.5556,.087,.2353,.3636,.4848,.5106,.5769
115,"sydney_harbour_bridge",.2,.5,.4,.5,.6,.62,.0625,.25,.4375,.4375,.4375,.4375,.0952,.3333,.4179,.4667,.506,.513
116,"pier_39",.6,.8,.75,.8,.825,.86,.1429,.3333,.4762,.5714,.5714,.619,.2308,.4706,.5825,.6667,.6752,.7199
117,"coit_tower",1.0,.8,.9,.9333,.95,.8,.3333,.4667,.5333,.5333,.6667,.6667,.5,.5895,.6698,.6788,.7835,.7273
118,"st_paul_s_cathedral_london",.6,.6,.65,.6667,.675,.64,.1765,.2941,.5882,.5882,.6471,.7647,.2727,.3947,.6176,.625,.6607,.6968
119,"cloud_gate",.8,.9,.65,.6,.6,.64,.3333,.5833,.5833,.5833,.6667,.6667,.4706,.7079,.6149,.5915,.6316,.6531
120,"musee_d_orsay",1.0,1.0,1.0,1.0,1.0,1.0,.1905,.2857,.381,.4286,.4286,.5238,.32,.4444,.5517,.6,.6,.6875
121,"pike_place_market",.6,.8,.8,.8667,.9,.92,.1429,.2381,.381,.4286,.4286,.4762,.2308,.367,.5161,.5735,.5806,.6276
122,"royal_palace_madrid",.6,.5,.65,.7333,.775,.76,.1364,.2273,.3636,.3636,.5,.5,.2222,.3125,.4664,.4862,.6078,.6032
123,"sony_center_berlin",1.0,1.0,1.0,1.0,1.0,1.0,.2381,.381,.5238,.5238,.5714,.5714,.3846,.5517,.6875,.6875,.7273,.7273
124,"red_square_moscow",1.0,.9,.75,.8333,.825,.86,.1905,.2857,.381,.5238,.619,.619,.32,.4337,.5053,.6433,.7073,.7199
125,"prague_castle",.8,.8,.8,.6667,.65,.7,.12,.28,.44,.48,.56,.6,.2087,.4148,.5677,.5581,.6017,.6462
126,"musee_du_louvre",1.0,1.0,1.0,1.0,1.0,.98,.16,.28,.44,.52,.6,.64,.2759,.4375,.6111,.6842,.75,.7743
127,"millennium_bridge_london",1.0,1.0,.95,.9667,.975,.96,.12,.32,.44,.52,.56,.6,.2143,.4848,.6014,.6762,.7114,.7385
128,"casa_mila",.8,.8,.75,.8333,.85,.88,.16,.28,.4,.48,.6,.68,.2667,.4148,.5217,.6091,.7034,.7672
129,"national_gallery_london",.6,.6,.7,.7,.775,.72,.1364,.2727,.5,.5909,.6364,.6818,.2222,.375,.5833,.6408,.6989,.7004
130,"national_mall",.8,.7,.6,.6,.45,.5,.16,.2,.24,.36,.36,.48,.2667,.3111,.3429,.45,.4,.4898
131,"london_city_hall",1.0,.9,.55,.5333,.55,.56,.25,.45,.5,.6,.6,.7,.4,.6,.5238,.5647,.5739,.6222
132,"holocaust_memorial",.2,.2,.2,.3,.25,.2,.0625,.125,.1875,.25,.3125,.3125,.0952,.1538,.1935,.2727,.2778,.2439
133,"columbus_circle",1.0,.8,.65,.6333,.5,.4,.16,.2,.36,.52,.52,.52,.2759,.32,.4634,.5711,.5098,.4522
134,"siegessaeule",.8,.8,.6,.6333,.7,.76,.16,.2,.36,.52,.56,.64,.2667,.32,.45,.5711,.6222,.6949
135,"jardin_du_luxembourg",1.0,1.0,1.0,1.0,1.0,1.0,.2,.36,.6,.72,.8,.8,.3333,.5294,.75,.8372,.8889,.8889
